CIN,COMPANY_NAME,Change_Type,Field_Changed,Old_Value,New_Value,Date,STATE
U72200MH2001PTC131228,CTCOMMERCE INFOSERVE PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U72200MH1998PTC113126,BAY SYSTEMS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U66190MH2023PTC406939,BASIL LEAF CAPITAL ADVISORY PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U70200MH1989PTC052750,M.D.PETIT ESTATE AND INVESTMENT PVT LTD.,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U55101MH2024PLC427475,DISCOVER RESORTS LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U01409MH2007PTC166723,NARMADA VALLEY FARMS PRODUCE PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45209PN2023PTC217526,OSM-SUMA EARTHMOVERS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U63090MH1992PTC066614,SIGMA SHIPPING AGENCY PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74140MH2006PTC165313,BIRTHSTONE CAPITAL ADVISORS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U24110PN2017PTC170493,NUCGNEX LIFESCIENCES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U99999MH1981PLC024655,CORAL LABORATORIES LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U25999MH2024PTC420480,PSJ ENGINEERING PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U70103MH2020PTC350284,LODHA VENTURES ENTERPRISES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U70102MH2011PTC220295,VYANKATESH ASSETS MULTIPLIER PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U31509MH2018PLC305658,EXCELLA ELECTRONICS INDIA LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U24100PN2015PTC155383,ZENITH BIO CHEMICAL INDUSTRIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51498MH2000PTC129680,ACE POWDERS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51909MH2010PTC289394,MAGENTA DEALCOM PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51900MH2000PTC127435,ONE TO ONE MARKETING SOLUTIONS (INDIA) PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U85300PN2022NPL212475,MSFI -MY SAVINGS FOR INDIA FOUNDATION,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74900MH2014PTC259781,YBIZ VENTURES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U72200MH2024NPL421465,VISION EARTHCARE FOUNDATION,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U52100MH2020PTC336252,HARDI TRADE SOLUTIONS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999PN2017FTC168766,BOURKE CONSOLIDATED INDIA PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U66190MH2023PTC404018,SANFIN TECHNOLOGIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U99999MH1967PTC013809,SATHRA IMPORT AND EXPORT PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74900MH2013PTC248649,DEVGIRI HEALTH AND LIFESTYLE PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U24233MH1986PLC041276,SHIV HERBAL LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U15549MH2006PTC166296,CASA DEL VINO PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45200MH2008PTC185508,AVRIL BUILDERS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U24120MH1981PTC025944,ASHA FERTILIZERS PVT LTD,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U55101MH2009PTC192818,PREETI HOTELS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U27100MH1981PTC024784,SUVARNA ENGINEERING WORKS PVT LTD,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U36911MH2000PTC126726,ANKUR DIAMONDS EXPORT PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U15490MH2020PTC342754,AAAH OVERSEAS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U01403MH2012PTC227883,CUTHBERT HORTICULTURE FARMS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U99999MH1919PTC000523,INDIAN ELECTRICAL DEVELOPMENT LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51502MH2014PTC258223,KREIT PHARMA PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U62099PN2023OPC219498,BLISSPANDA TECHNOLOGIES (OPC) PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2017PTC289410,SUJITH PHARMA EQUIPMENT PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U46691MH2025PTC445646,URVLAXMIH GENX PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45208MH2016PTC273925,SILVER REALTY PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2020PTC338104,E-KAGZAAT CONSULTANCY PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U92120PN2021PTC200231,MO-FOCUS MULTIMEDIA PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74210MH1999PTC118145,WYSIWYG DECOR PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U25119PN1994PTC079552,POLYMARK ENGINEERS (INDIA) PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U21022MH1998PTC115538,AMOGH CORRUPACK PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U72900MH2006PTC162619,EXPERIENCE COMMERCE SOFTWARE PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U01400PN2020PTC191278,SANJIVANEE AGRO PROCESSING AND INDUSTRIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U72300MH2015PTC268213,AQUILA VENTURES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U73100MH2000PLC123602,GLOBAL TRANSGENES LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U85300MH2020NPL345509,RAKSHA FOUNDATION,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51909MH2020PTC350878,MAISON CLE INDIA PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999PN2015PTC156301,GOLDENWEAVER HOMESOLUTION PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U14292MH2011PTC220717,VICTORY RESOURCES AND MINES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51909MH2022PTC377901,BHARAT MSP INDUSTRIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U72900MH2000PTC127912,INSTANT SOLUTIONS (INDIA) PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U70102MH2012PTC236899,PRIVYANTU PROPERTIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51909MH1988PTC048588,INDCON SALES LINK PVT LTD,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U72200MH2022PTC379234,SPORTSTECH INGENIOUS INDIA PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U15400MH2022PTC382507,NICOLAN LIFECARE PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U99999MH1924PTC001150,GUJARAT KESARI PUBLISHING COMPANY LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U67120MH1995PTC087311,AJANTA SECURITIES AND FINANCE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U01100MH2021PTC363397,SWAYAMSIDDHA JAIVIK SHETI MISSION FARMER PRODUCER COMPANY LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U85300MH2019NPL326137,SEAT FOUNDATION,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U21012PN2015PTC154796,GLOBAL KRAFT PAPER MILLS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45200MH1991PTC064290,G H KHATRI AND COMPANY PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45200MH1999PLC120731,ADVANTAGE INDIA INFRA TECK LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U21000PN2022PTC212496,HOSO TECHNOLOGIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U85100MH2010PTC208778,GERMAN REMEDIES HEALTHCARE PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U15134MH2020PTC349608,ARV FEEDS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U60300MH2018PTC314971,DOIT SMART TRANSIT DEVELOPMENT (INDIA) PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U56102MH2023OPC409649,FUN ZLTECH SERVICES (OPC) PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U70100MH1990PTC055836,VARSHNEY BUILDERS (BOMBAY) PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51101MH2012PTC234358,MESTRO TECHTEX PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51909MH2021PTC354627,3CS IMPEX PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U29268MH1980PTC022279,PRITI INDUSTRIES (TEXTILES) PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2019PTC322658,EREDITA MEDIA TECH PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U19202PN2020PTC193551,CHAPPERS INDIA PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U63030MH2022PTC395836,ARCH FREIGHTS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U63022PN2002PTC017101,SHRI BASAWESHWAR COLD STORAGE PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U28111PN2009PTC134000,ALFA FACADE SYSTEMS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U72900PN2022PTC216665,RAGANS EDUCATION SERVICES AND TECHNOLOGIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U67120MH1999PTC121846,NILAY SECURITIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
L40108MH1990PLC058774,MOHITE INDUSTRIES LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U55101MH1988PTC050054,DYNASTY DWELLING AND RESTAURANT PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2015PTC269421,MEDICARE PHARMACEUTICALS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U72900MH2005PTC150942,SAKURA TECHNOLOGIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2016PTC282473,ENDOW BUSINESS ADVISORS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45203PN2020PTC189422,PANCHARATNA VENTURES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U27100MH1982PTC027486,ATASH ENGINEERING INDUSTRIES PVT LTD,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U72900PN2021PTC197830,TECHNO PEAK SOLUTIONS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U01100MH2017PTC289182,PRO-CON AGRO PRODUCER COMPANY LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U70200PN2023PTC223459,IDEAL LEGALISATION AND VISA SERVICES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U67120MH1997PTC106442,JEVIBI INVESTMENT PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U24232MH2016PTC273875,INNOGENT PHARMACEUTICALS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U47912MH2023PTC401591,SHUCHI HERITAGE PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U28993MH1989PTC050822,PLASTOTECH ENGINEERS PVT LTD,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45201MH1993PTC075405,YUGDHARM REAL ESTATE PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999PN2012PTC144154,STARFISH MANAGEMENT CONSULTANCY PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U80900MH2022PTC376216,TRUSTWORTHY EDUCATIONAL CONSULTANCY PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U52100MH1994PTC339298,ACQUA BUSINESS CONSULTING & TRADING PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U72400MH2008PTC184236,DESIGNO PROPERTIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U99999MH1944PTC004186,MILLERS LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2021PTC357192,CONTENT-WHALE PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U46520PN2024PTC235944,BMM TECHNOLOGIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2018PTC315729,PS DESIGNING AND DETAILING SERVICES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U15400PN2020PTC192862,SPGM GLOBAL AGRO PRODUCTS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U01122MH1993PLC074912,DINESH AGRO PRODUCTS LTD,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U67120MH1987PTC045260,KOTHARI TECHNICAL SERVICES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U88900PN2023NPL224887,VEERSHAIV LINGAYAT FOUNDATION,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2015PTC267229,MAULI INFRACON PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U31401MH2013PTC245908,PHOS TECHNOLOGIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51900MH1989PTC053662,DIWA EXIM PVT. LTD.,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U65923MH2010PTC201552,XLNC FINVEST & CONSULTANCY PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U67120MH1993PTC071315,SHRI DEV PRASATH INVESTMENTS PVT.LTD.,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45203MH2010PTC207851,APG INFRASTRUCTURE PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U17112MH2001PTC131950,NIRVAN SILK MILLS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45200MH1993PTC072352,PARATE DEVELOPERS P LTD,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U92140MH2008PTC289373,UTF TELEFILMS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U30005MH1996PTC099202,UNIQUE AUTOMATION PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51909MH2018PTC303620,FRESIONE PHARMACEUTICAL PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51900MH1983PTC031009,ORGANIC SALES AND SERVICES PVT LTD,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2016PTC288347,FITISIN VENTURES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U72200PN2017PTC170150,KALSOFT SOLUTIONS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U65991MH1982PTC028941,DANTA TRUSTEESHIP CO PVT LTD,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U36994PN2018FTC178869,HCH BEARING INDIA PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2016OPC279879,ETAXCARE (OPC) PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U92100MH2010PTC205445,NIRALI ARTIST VILLAGE PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U92490MH2022PTC378626,ASTEROID CREATIONS INDIA PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999PN2013PTC148115,RESQTECH INDIA PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45201MH1995PTC085158,SPENTA CONSTRUCTION PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U67120MH1998PTC117086,JAGDISH DALAL SHARES AND SECURITIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U92100MH2005PTC158470,LEHREN MEDIA SERVICES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2020PTC346144,DITECH CREATIVE AND DIGITAL MARKETING PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74140PN1999PTC013542,PRANAM CONSULTANTS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U93000MH2013PTC246923,ASTRO SPORTS PROMOTION PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51101MH2014PTC257208,AKA GLOBAL EXIM PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45201MH1992PTC068459,G H KULKARNI AND SONS CONSTRUCTIONS PVT LTD,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U72900PN2006PTC022026,URJIT TECHNOLOGIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U72900PN2022PTC217450,REDIENT GAMING TECH PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2016NPL274594,POMBHURNA AGARBATTI CLUSTER,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U24110MH1994PTC079918,MEMBA CHEM INDUSTRIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2021PTC361828,4EVER4WARD PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U72900PN2020OPC193079,SHREE SARVESH COMPUTERS (OPC) PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U24100MH1994PTC083592,THREE A CHEMIE PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2018OPC308808,NOVITA PEST CONTROL SERVICES (OPC) PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U99999MH1996PTC101798,DIVYA STEEL AND ALLOYS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U52399MH2011PTC214441,VINCINEXT MERCHANDISING SOLUTIONS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U92490MH2022PTC384898,BOMBAY COLISEUM PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45203PN2007PTC130655,NISHIKANT AGRO AND INFRA COMPANY PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U85191MH2014PTC260073,CURA DELLA VITA HEALTHPRO PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U99999MH1950PLC008268,SHREE BHAGWAN RAMAN MAHARSHI HOUSING CO; . LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U25200MH1995PTC091338,SHRI RITURAJ PLASTICS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74140PN2002PTC131333,VERMILION VALUE ADVISORS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U63023PN1990PTC057063,STAMFORD WAREHOUSING AND DEVELOPERS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U72100MH2012PTC234842,SULCUS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U55100MH1988PTC047238,PRABAL HILL RESORT PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999PN2010PTC136345,HBI CONSULTANTS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999PN2018PTC174599,ANGEL LANDMARKS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U17110MH2003PTC138522,RAMGOPAL FABRICS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U67120MH1996PTC099290,ONAM CORPORATE SERVICES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74140MH1996PTC098216,APPRECIABLE CONSULTANTS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2016FTC288266,BQS INDIA PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U99999KA1973PTC002393,SREEVENKATESWARA INDUSTRIAL AGENCIES PRI VATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Gujarat
U55101MH2004PTC146404,HOT 'N' COOL HOTEL PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U63111MH2025PTC441696,CMIR RESEARCH PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U17299MH2013PTC243696,CHANDRAKIRAN TEXTILES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45200MH2000PTC125832,SEABIRD HOUSING PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U85300MH2019NPL330266,VITAL VIBES FOUNDATION,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45200MH2007PTC172999,CARNOUSTIE PROJECTS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U31909MH2020PTC339394,SIMPLEX CABLE ACCESSORIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2016PTC283839,DHARAM CREATION PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
